oras,denumire,categorie,rating_general,nr_recenzii,pret_categorie,sezon,tip_calatorie,durata_minima,cuvinte_cheie
Iasi,"""Mihai Codreanu"" Museum",Cultural,4.8,1579,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Iasi,Biserica Sfântul Ștefan,Religion,4.2,1501,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Iasi,"Saint Sabbas Church, Iași",Religion,4.6,2449,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Iasi,Biserica Betania,Religion,5.0,1095,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Iasi,Sf. Nicolae - Ciurchi,Religion,5.0,2254,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Iasi,Casa Memorială „Mihai Codreanu”,Museums,4.3,654,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Iasi,Biserica Nașterea Domnului,Religion,3.9,2383,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Iasi,Biserica Sfinții Atanasie și Ciril,Religion,4.6,2286,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Iasi,"Saint Lazarus Church, Iași",Religion,4.4,118,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Iasi,Bustul Sergiu Celibidache,Historic,4.3,2599,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Iasi,Filarmonica Moldova,Theatres and entertainments,4.5,1845,Mic,Oricând,City Break,1,"['teatru', 'spectacol', 'muzică', 'dans', 'entertainment', 'divertisment']"
Iasi,Teatrul Luceafărul,Cultural,4.7,1043,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Iasi,Uzina cu teatru,Cultural,4.0,1167,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Iasi,Alecu Balș house in Iași,Historic architecture,3.6,90,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Iasi,Vasile Alecsandri National Theatre Iași,Cultural,4.9,1064,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Iasi,"Saint John the Baptist Church, Iași",Religion,4.8,179,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Iasi,"Romanian National Opera, Iași",Cultural,4.7,2298,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Iasi,Statuia Miron Costin,Historic,4.7,2931,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Iasi,Grigore T. Popa University of Medicine and Pharmacy,Architecture,3.8,2912,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Iasi,Teatrul Cub,Cultural,4.1,1449,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Iasi,Museum of Natural History from Iași,Science museums,3.8,322,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Iasi,Natural History Museum of Iaşi,Museums,3.5,797,Mic,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Iasi,Flacăra eternă a eroilor,Historic,4.8,2611,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Iasi,Monumentul Unirii,Historic,3.6,936,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Iasi,Statuia Vasile Alecsandri,Historic,4.2,2789,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Iasi,Monument Teatrul Evreiesc,Cultural,4.6,2892,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Iasi,"Saint Charalambos Church, Iași",Religion,4.5,1764,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Iasi,Mănăstirea Sfântul Ilie din Iași,Religion,3.7,587,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Obelisc Monumentul Eroilor,Historic,4.5,1586,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Constanta,Marius Butunoiu,Historic,3.7,1655,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Constanta,Biserica Sfânta Treime,Religion,4.8,2934,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Statuia lui Andrei Șaguna,Cultural,5.0,2972,Mic,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Sala Regatului a Martorilor lui Iehova,Religion,3.7,2451,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Biserica Ortodoxă „Sf. Împărați Constantin și Elena”,Religion,4.7,2825,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Biserica Sfântul Nicolae,Religion,4.1,247,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Cimitirul Central Constanța,Cemeteries,4.7,1697,Mic,Rece,Circuit,5,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Constanta,Hanul Balcan,Architecture,4.2,624,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Constanța,Settlements,4.5,2871,Mediu,Rece,City Break,1,"['așezare', 'comunitate', 'village', 'oraș', 'istorie', 'cultura locală']"
Constanta,Cinema City,Cinemas,3.7,657,Mic,Oricând,Circuit,5,"['cinema', 'film', 'sală de cinema', 'evenimente cinematografice']"
Constanta,Cityplex,Cinemas,4.4,1778,Mediu,Cald,Relaxare,2,"['cinema', 'film', 'sală de cinema', 'evenimente cinematografice']"
Constanta,Biserica Adventistă de ziua a șaptea,Religion,3.7,2754,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Cinema Republica,Cinemas,4.7,2455,Mic,Rece,Circuit,5,"['cinema', 'film', 'sală de cinema', 'evenimente cinematografice']"
Constanta,"Dormition of the Theotokos Church, Constanța",Religion,4.9,2687,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Biserica Ortodoxă „Sfinții Arhangheli Mihail și Gavriil”,Religion,4.0,2622,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Casa „Ion Bănescu”,Architecture,3.7,1328,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Cimitirul Israelit,Cemeteries,4.4,201,Mediu,Rece,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Constanta,Dumbrava Roșie,Religion,3.6,2107,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,The Disc Thrower,Cultural,4.2,2520,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Centrul Creștin Casa Olarului,Religion,4.5,2548,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Youth,Cultural,4.7,2651,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,State Theatre Constanța,Cultural,5.0,1288,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Faun și nimfă,Cultural,4.7,669,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Cimitir Musulman,Cemeteries,3.8,1508,Mic,Cald,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Constanta,Fântâna Cinetică,Fountains,3.9,1131,Mediu,Oricând,Circuit,5,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Constanta,Ecstasy,Cultural,3.5,1679,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,"Parohia Ortodoxa ""Buna Vestire""",Religion,4.3,1332,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Museum of the Romanian Navy,Cultural,3.9,1047,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Arenele Tomis,Cultural,3.7,428,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,National Opera and Ballet Theatre Oleg Danovski,Cultural,3.5,2343,Mic,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Vapor Gară,Cultural,5.0,2945,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Archeological Park,Settlements,3.9,2160,Mic,Oricând,Relaxare,2,"['așezare', 'comunitate', 'village', 'oraș', 'istorie', 'cultura locală']"
Constanta,Monumentul Victoriei,Historic,4.6,403,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Constanta,"Biserica ""Sfântul Ștefan""",Religion,3.7,1109,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Art Museum,Cultural,4.7,2844,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Locomotive,Cultural,4.0,2934,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Geamia Hunkia,Religion,4.5,2449,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Vila Constantinidi,Architecture,4.2,409,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Biserica Ortodoxă „Sfântul Ierarh Spiridon”,Religion,4.5,2574,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Painted tomb,Historic,3.6,2577,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Constanta,Zip line,Other,4.6,1951,Mic,Oricând,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Constanta,Hotel Carol,Architecture,3.7,1118,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Museum of the Romanian Democratic Union of Turkish-Muslim Tartars,Cultural,4.7,1672,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,"Biserica ""Adormirea Maicii Domnului"" II",Religion,4.5,1411,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Biserica Ortodoxă „Sfântul Gheorghe”,Religion,4.9,1320,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Tomis amphitheatre,Architecture,3.8,1253,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Statuia Lupoaicei,Historic,3.8,2646,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Constanta,Cimitirul Musulman,Cemeteries,3.6,798,Mic,Oricând,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Constanta,Fântâna Dragonului,Fountains,4.9,1854,Mic,Oricând,Relaxare,2,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Constanta,Folk Art Museum,Cultural,4.1,1260,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Geamia Hunchiar,Religion,3.7,801,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Modern Beach,Natural,4.5,2368,Mediu,Oricând,Relaxare,2,"['natură', 'conservare', 'peisaj natural', 'faună', 'floră']"
Constanta,Geamia Kumluk,Religion,3.8,256,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Biserica Intrarea în Biserica a Maicii Domnului,Religion,3.9,1412,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Church of the transfiguration of Jesus Christ in Constanța,Religion,3.9,1054,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Mihai Eminescu National College,Architecture,4.2,226,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Cimitirul Anadalchioi,Cemeteries,3.9,160,Mic,Oricând,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Constanta,Teatrul pentru Copii și Tineret „Căluțul de Mare”,Cultural,4.7,147,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Biserica Sfânta Cruce,Religion,4.3,836,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,"Biserica ""Sfântul Vasile cel Mare""",Religion,3.6,2278,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Fântâna Dacia,Fountains,3.5,456,Mic,Cald,Relaxare,2,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Constanta,Great Synagogue,Religion,4.3,340,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Constanta II Modern,Beaches,3.6,605,Mediu,Cald,Relaxare,2,"['plajă', 'soare', 'vacanță', 'relaxare', 'mare', 'ocean', 'nisip']"
Constanta,Biserica Sfântul Cuvios Antonie cel Mare,Religion,3.7,741,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Vila Șuțu,Architecture,4.5,1742,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Biserica Armenească „Sfânta Maria”,Religion,4.7,1632,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,National History and Archaeology Museum,Cultural,3.9,1743,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Biserica Sfântul Ioan Botezătorul,Religion,4.3,378,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,The Statue of Ovidius,Historic,3.7,798,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Constanta,Roman building with Mosaic,Museums,4.2,673,Mic,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Constanta,Roman Agora Museum,Architecture,4.7,1160,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Tomoi,Settlements,4.7,2957,Mediu,Cald,Relaxare,2,"['așezare', 'comunitate', 'village', 'oraș', 'istorie', 'cultura locală']"
Constanta,Biserica Catolică „Sf. Pius din Pietrelcina”,Religion,3.6,1129,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Casa cu Lei,Architecture,5.0,1210,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Constanța Catholic Basilica,Religion,4.1,2100,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,The Mosque of Constanta,Historic,3.8,1367,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Constanta,Carol I Mosque,Religion,3.6,2033,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Amfiteatru,Cultural,4.7,1595,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Gara Maritimă,Architecture,4.9,299,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Roman Baths,Historic,4.3,994,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Brasov,Arteziană,Fountains,4.3,2241,Mediu,Oricând,Circuit,5,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Brasov,"Capela Militară Ortodoxă ""Sf. Gheorghe""",Religion,4.0,1187,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Filarmonica Brașov,Cultural,4.6,1113,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,St. George church in Brașov,Religion,4.5,2376,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Saxon Lutheran church in Brașov,Religion,4.4,2689,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Intrare tunel,Geological formations,4.3,2628,Mediu,Rece,Relaxare,2,"['forme geologice', 'munte', 'caverne', 'peșteri']"
Brasov,Battle of Braşov,Battlefields,4.6,211,Mediu,Rece,Circuit,5,"['câmp de bătălie', 'istorie militară', 'război']"
Brasov,Biserica Adventistă de ziua a șaptea,Religion,4.1,1313,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Biserica de lemn,Religion,3.9,2606,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Andrei Mureșanu,Cultural,4.1,1182,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Sică Alexandrescu Theatre,Cultural,4.5,1216,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Sala Regatului,Religion,3.9,1688,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Monumentul luptătorilor anticomuniști,Historic,4.7,1850,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Brasov,Chapel of former Catholic cemetery,Religion,3.6,2733,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Hungarian Lutheran church in Brașov,Religion,3.6,846,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Unitarian church in Brașov,Religion,4.0,1725,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Cimitirul Eroilor,Cemeteries,4.2,1678,Mic,Oricând,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Brasov,Biserica Baptistă Maghiară,Religion,4.5,1749,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Troiță,Historic,4.2,1204,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Brasov,La cariera,Gardens and parks,5.0,2522,Gratuit,Cald,Relaxare,2,"['grădina', 'parc', 'natură', 'relaxare', 'plimbare']"
Brasov,Justice Palace in Brașov,Palaces,3.7,2160,Mediu,Rece,Relaxare,2,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Brasov,Brașov Central Post Office,Historic architecture,4.4,2770,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Brasov,Black Street's gate in Brașov,Fortifications,4.1,1271,Mic,Oricând,Circuit,5,"['fortificație', 'castel', 'cetate']"
Brasov,Roman Catholic parish church,Religion,4.5,1134,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Biserica Preasfântă Inimă a lui Iisus,Religion,4.4,751,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Reménység Háza Calvinist church in Brașov,Religion,4.9,593,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,"Busturi Horia, Cloșca și Crișan",Cultural,3.9,917,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Lupa Capitolina,Cultural,3.6,795,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Drapers' Bastion,Fortifications,4.9,502,Mediu,Cald,City Break,1,"['fortificație', 'castel', 'cetate']"
Brasov,Biserica Sfântul Apostol Toma,Religion,4.3,2409,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Porții gate in Brașov,Fortifications,3.6,2272,Mic,Oricând,City Break,1,"['fortificație', 'castel', 'cetate']"
Brasov,Statuie Nicolae Titulescu,Cultural,4.0,882,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Art Museum,Cultural,4.2,1425,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Sphinx,Cultural,4.6,221,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Parcul Nicolae Titulescu,Gardens and parks,4.5,2462,Gratuit,Cald,Relaxare,2,"['grădina', 'parc', 'natură', 'relaxare', 'plimbare']"
Brasov,1987 Revolution memorial,Historic,4.0,2621,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Brasov,Biserica Pentecostala,Religion,4.3,382,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Yitzhak Rabin,Cultural,4.3,1857,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Ethnographic Museum,Cultural,3.9,1092,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Fantana Trandafirilor,Fountains,4.5,855,Mic,Cald,City Break,1,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Brasov,Cetățuia Brașovului,Fortifications,3.5,990,Mediu,Rece,Circuit,5,"['fortificație', 'castel', 'cetate']"
Brasov,Cinemateca Patria,Cinemas,4.1,1747,Mic,Cald,Relaxare,2,"['cinema', 'film', 'sală de cinema', 'evenimente cinematografice']"
Brasov,Cincinat Pavelescu,Cultural,4.5,1116,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Brașov Fortress,Fortifications,3.8,2059,Mediu,Rece,City Break,1,"['fortificație', 'castel', 'cetate']"
Brasov,Ștefan Octavian Iosif,Cultural,3.7,363,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Birthplace of Johannes Honter,Historic architecture,4.3,1019,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Brasov,Annunciation church in Brașov,Religion,4.5,2883,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,"Biserica Greco-Catolică ""Sfântul Petru""",Religion,3.7,460,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Cinematograful Modern,Cinemas,4.4,2794,Mediu,Rece,Circuit,5,"['cinema', 'film', 'sală de cinema', 'evenimente cinematografice']"
Brasov,Graffiti Street Art,Cultural,4.3,1042,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,"Franciscan Church, Brașov",Religion,4.5,1511,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Sfântul Ioan street,Religion,4.6,1595,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Brașov Lutheran cemetery,Cemeteries,3.9,1009,Mic,Rece,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Brasov,Újvárosi református templom,Religion,4.7,2681,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,"Jekelius house, Brașov",Historic architecture,4.6,657,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Brasov,Hanul Roșu,Historic architecture,4.6,1095,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Brasov,Vămii gate in Brașov,Fortifications,3.8,2217,Mic,Cald,Relaxare,2,"['fortificație', 'castel', 'cetate']"
Brasov,Cinematograful Astra,Cinemas,4.2,2342,Mediu,Cald,Relaxare,2,"['cinema', 'film', 'sală de cinema', 'evenimente cinematografice']"
Brasov,Fântâna Rudolf,Fountains,3.5,1774,Mediu,Oricând,Relaxare,2,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Brasov,Transilvania University rectorate,Historic architecture,4.1,338,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Brasov,Turnul Vânătorilor,Other,4.8,846,Mic,Rece,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Brasov,Saints Peter and Paul Catholic Church in Brașov,Religion,4.6,1477,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
